fl	mean.bodyw.	sd.bodyw.	sd.bodyw..mean.bodyw.	max.bodyw.	min.bodyw.	sRate	nsyll	npause	dur..s.	phonationtime..s.	speechrate..nsyll.dur.	articulation.rate..nsyll...phonationtime.	ASD..speakingtime.nsyll.	tmin	tmax	f0mean	fmin	fmax	f0stdev	CoefVarF0	isq	meanIntensity	sdIntensity	i
Speaker27.txt	0.089805542	-0.350378495	-0.559442073	-0.706136834	0.165255309	-2.20E-05	1.03753606	-1.239171103	-0.316227766	0.751736093	1.036271628	0.514585319	-0.522297868	NA	-0.316227766	0.813990964	-1.207657655	1.308967876	-0.356091991	-0.784936704	2.25	1.097036769	0.830238901	4
Speaker27.txt	-0.13451781	0.475431501	0.913482309	0.553395954	0.94916209	1.200009669	0.728637408	-0.826114069	-0.316227766	0.373773101	0.738777381	0.475001833	-0.522297868	NA	-0.316227766	0.27755679	-1.038791778	0.578190813	1.009610684	1.220780778	0.25	0.766624587	1.035862063	5
Speaker27.txt	1.064496655	0.820800938	0.394091131	0.368564763	-1.192084465	0.900001757	-1.797063333	0.619585552	-0.316227766	-1.317022082	-1.789923721	-1.029170637	0.948249527	NA	-0.316227766	1.417479411	-0.046926939	0.131539871	1.315553315	1.100960839	0.25	-0.218437242	0.384628003	6
Speaker27.txt	2.111203201	1.941720583	1.030498173	0.93190129	-1.605008865	-0.900045714	-0.052694476	0.929378328	-0.316227766	-0.816853966	-0.054540612	0.712502749	-0.674423461	NA	-0.316227766	-0.388196338	1.671949942	-1.459800262	-0.848123439	-0.94659339	2.25	1.11253849	1.66129294	7
Speaker27.txt	-1.255272595	0.01882392	1.339141473	1.196028384	-0.28922306	0.599993845	0.092669596	0.619585552	-0.316227766	-0.395246288	0.094206512	0.475001833	-0.471589337	NA	-0.316227766	-1.214400759	0.011731735	0.266002851	-1.195068691	-1.076263527	6.25	-1.30600304	-0.635672625	8
Speaker27.txt	-0.162531274	-0.54309697	-0.674585561	-0.872043161	0.564935633	-0.300029891	-0.252570074	1.135906845	-0.316227766	-0.772336385	-0.25287011	0.39583486	-0.420880806	NA	-0.316227766	-1.166504851	-0.036261725	0.299910907	-0.419172946	-0.037088517	12.25	-1.045200053	-0.873276115	9
Speaker27.txt	-0.87930609	-1.014419075	-0.917859141	-0.913684527	1.061948563	-1.800025493	-0.234399565	1.239171103	2.846049894	-1.162519889	-0.25287011	0.831253207	-0.775840522	NA	2.846049894	-1.494591824	0.162822257	-1.380291718	-1.425314177	-1.276798009	20.25	-1.525090392	-1.28287378	10
Speaker28.txt	-1.221435803	-0.795106533	0.168335691	-0.431908176	-2.116217408	1.528215574	1.291432	-1.334774954	-0.316227766	1.581695148	1.30019114	-0.615755243	0.604538515	NA	-0.316227766	1.071004502	-0.891786218	0.830932551	1.556148924	1.344651553	20.25	-1.213122466	-2.079983183	1
Speaker28.txt	0.827466915	-0.492133819	-0.977612761	-0.38045802	0.645584844	-0.735723489	0.464600537	-1.334774954	-0.316227766	0.705336184	0.459271497	-0.615755243	0.604538515	NA	-0.316227766	-0.53430426	-0.022397803	-1.318095159	-0.401984587	-0.296103149	12.25	0.656234191	-0.779275419	2
Speaker28.txt	1.317954108	0.090526487	-0.802106409	-0.447713447	0.947985403	1.527871897	0.307108829	-0.11208034	-0.316227766	0.445969339	0.329899245	-0.43465076	0.286360349	NA	-0.316227766	-0.194873302	1.053286168	0.734095947	-0.177563744	-0.139355445	6.25	1.208660013	-0.52429063	3
Speaker28.txt	-0.734720232	-1.359920396	-0.73974461	-0.488070331	0.720454104	-0.735723489	0.011811878	-0.11208034	-0.316227766	0.167127851	0.006468613	-0.43465076	0.604538515	NA	-0.316227766	0.575834635	-2.244495651	1.451059265	1.393382159	1.301276819	2.25	0.481735817	-0.291389115	4
Speaker28.txt	-0.882519854	-1.074042363	-0.366100773	-0.574922323	0.500183844	-0.735723489	-0.303171537	0.295484532	-0.316227766	-0.50120651	-0.316962019	0.651976139	-0.668174149	NA	-0.316227766	-1.324978724	0.788049025	-0.347866877	0.463638665	0.804628171	0.25	-0.792895012	0.379611912	5
Speaker28.txt	0.21827392	0.865442573	0.538166656	0.283035167	0.204257263	-0.735723489	0.070871268	0.295484532	-0.316227766	-0.068338295	0.071154739	0.470871656	-0.349995983	NA	-0.316227766	-1.06940718	-0.328894058	1.28345745	-0.414315403	-0.186145572	0.25	0.816223621	0.596813844	6
Speaker28.txt	0.156126264	0.038777914	-0.11671592	-0.185965433	0.257174764	-0.735723489	0.070871268	0.39737575	-0.316227766	0.198110238	0.071154739	-0.43465076	0.286360349	NA	-0.316227766	-0.90568166	0.938350073	-0.867432502	0.017263142	0.230643697	2.25	-0.683635058	0.316445564	7
Speaker28.txt	1.518958764	1.258211808	-0.03694056	-0.187080891	-1.299516682	-0.735723489	-2.586801292	2.129526453	-0.316227766	-2.322970902	-2.580976443	-1.521277659	1.559073013	NA	-0.316227766	1.769832943	0.658377532	-0.10018864	0.073984893	-0.321702731	6.25	-1.694218174	1.619544286	8
Speaker28.txt	-0.021970992	-0.188645993	-0.187507533	-0.34882546	0.631524063	0.961973051	0.307108829	0.39737575	-0.316227766	-0.27813332	0.329899245	1.919707521	-1.940886813	NA	-0.316227766	0.024758493	0.10432661	-0.765009171	-1.926073391	-2.00325654	12.25	0.726018686	0.691533491	9
Speaker28.txt	-1.178133089	1.656890323	2.520226219	2.761908915	-0.491430194	0.39628041	0.366168219	-0.621536429	2.846049894	0.072410266	0.329899245	1.014185106	-0.986352315	NA	2.846049894	0.587814552	-0.054815676	-0.900952865	-0.584480658	-0.734636802	20.25	0.494998381	0.070989251	10
Speaker29.txt	-0.196981459	-1.953032693	-1.264414767	0.295226964	1.942641951	-0.834583646	0.568577281	-1.87222148	0.316227766	1.819546516	0.540313409	-1.05449946	1.058403387	NA	0.316227766	-0.101220095	0.561624227	-0.590527652	-0.33425011	-0.252256878	20.25	0.546016158	-1.77085615	1
Speaker29.txt	-0.160331992	-1.16030087	-0.730802988	-2.074255425	-0.132243267	-0.139175013	1.44331156	-1.219120964	0.316227766	0.963563623	1.475471232	0.922687028	-0.885602834	NA	0.316227766	1.213398325	1.188620527	0.473465697	0.017592111	-1.15139789	12.25	1.102451812	-1.103536059	2
Speaker29.txt	-0.924145746	0.538921778	1.364447626	-0.449091873	-0.216829487	0.556403232	0.756020341	0.413630327	0.316227766	0.159206157	0.748126258	0.922687028	-0.885602834	NA	0.316227766	0.702464696	-0.347006477	1.72802502	-1.421191258	-2.078975093	6.25	0.57560655	0.111453407	3
Speaker29.txt	-1.592513406	-0.43617595	1.451485775	-0.367765351	-0.721962659	-0.486964136	0.818501361	-0.892570706	0.316227766	0.998535686	0.852032683	0.131812433	-0.021600069	NA	0.316227766	0.922028066	-1.181631061	-0.327365118	0.758973934	-0.169049618	2.25	1.217992924	-0.209624413	4
Speaker29.txt	-0.590872736	-0.41970016	0.247192691	0.706692658	-0.518588819	0.904192355	0.443615242	0.522480413	0.316227766	-0.728418127	0.436406984	1.318124325	-1.317604216	NA	0.316227766	0.299241399	-0.439514128	1.603249681	0.809237109	0.487830867	0.25	0.160579685	0.675066061	5
Speaker29.txt	-0.474080455	0.97970071	1.153415872	-0.277737281	-1.07781046	-1.878120626	0.162450652	0.631330499	0.316227766	-0.516920409	0.12468771	0.790874595	-0.885602834	NA	0.316227766	0.648609529	0.976880793	-0.728914847	1.814500598	1.122915932	0.25	0.488774669	1.470195767	6
Speaker29.txt	0.263027452	-0.117723072	-0.400165999	0.73863635	-0.455697643	-0.834753258	-1.555777396	1.284431015	0.316227766	-1.537771602	-1.537815086	-0.52724973	0.626402004	NA	0.316227766	-1.124468256	0.635630348	-0.164022855	-1.138460901	-0.04061149	2.25	-1.197227579	0.440228114	7
Speaker29.txt	1.330737555	0.922798382	-0.662429895	1.376162407	0.962186166	0.904192355	-0.368638018	0.413630327	0.316227766	-0.626832609	-0.394844414	0.131812433	-0.23760076	NA	0.316227766	-0.652199874	-1.146683726	-1.425388106	-0.03895396	0.605710125	6.25	-1.269625801	-0.368024725	8
Speaker29.txt	0.735814242	0.781240287	-0.235191409	0.818546886	1.122194109	0.556403232	-1.118410257	0.740180585	0.316227766	-0.410338881	-1.122189387	-1.186311893	1.058403387	NA	0.316227766	0.083820733	1.07144417	-0.361394756	0.451111991	0.348405857	12.25	-0.090468667	1.20168283	9
Speaker29.txt	1.609346545	0.864271589	-0.923536906	-0.766415336	-0.903889889	1.252405507	-1.149650767	-0.021770017	-2.846049894	-0.120570353	-1.122189387	-1.449936758	1.490404769	NA	-2.846049894	-1.991674524	-1.319364674	-0.207127064	-0.918559513	1.127428189	20.25	-1.534099753	-0.446584831	10
Speaker30.txt	0.05619078	-0.087610734	-0.219965932	0.344493871	-2.065264325	0.201323245	1.787151878	NA	-0.316227766	-0.316227766	1.800705611	1.800705611	-1.708575932	NA	-0.316227766	1.669329816	-0.969608582	-1.1719585	-0.836759918	-1.510383496	20.25	1.979838097	1.766915229	1
Speaker30.txt	-0.627897563	-1.210020936	-1.278212849	-1.951045292	-0.085073002	1.539000344	1.480607817	NA	-0.316227766	-0.316227766	1.463675149	1.463675149	-1.451001671	NA	-0.316227766	1.068007356	-0.613134839	1.11870927	1.096424308	0.75998938	12.25	0.851767798	0.921866071	2
Speaker30.txt	-0.562913515	-0.987611116	-0.963735699	-0.765918398	0.031470187	-1.137731659	-0.603891801	NA	-0.316227766	-0.316227766	-0.606654831	-0.606654831	0.566663374	NA	-0.316227766	-0.137570846	0.420639017	-0.727897957	0.627426952	0.745164168	6.25	0.118765537	-0.310521739	3
Speaker30.txt	1.368388405	1.376593059	0.430487498	0.495212328	1.178824684	0.200634342	-0.021458084	NA	-0.316227766	-0.316227766	-0.028888325	-0.028888325	-0.034343235	NA	-0.316227766	-0.064238838	-0.866627278	-0.324725215	-0.482152161	-0.502889144	2.25	0.443467767	0.077202574	4
Speaker30.txt	1.945533083	0.909030871	-0.904835072	0.559704568	1.291560897	-1.137731659	0.193122759	NA	-0.316227766	-0.316227766	0.211847719	0.211847719	-0.248988452	NA	-0.316227766	-1.976737591	-0.759685155	1.062607402	-1.102715736	-0.449971303	0.25	0.04187208	0.483953326	5
Speaker30.txt	0.625295713	1.618193892	1.787338731	0.594671301	-0.532993976	0.200634342	0.407703602	NA	-0.316227766	-0.316227766	0.404436554	0.404436554	-0.46363367	NA	-0.316227766	-0.005573233	-0.157640611	-1.092084655	-0.55078592	-0.600497149	0.25	0.21722065	0.52728216	6
Speaker30.txt	-0.614954793	-0.881679956	-0.703604197	-0.122933543	-0.191585565	0.200634342	-0.711182223	NA	-0.316227766	-0.316227766	-0.702949249	-0.702949249	0.695450505	NA	-0.316227766	-0.020239634	1.212802891	0.376072687	-0.453554761	-0.488347728	2.25	-0.166582816	-0.043674711	7
Speaker30.txt	-0.992820914	-0.657550196	0.25189952	-0.806315807	0.015778758	1.539000344	-1.339597549	NA	-0.316227766	-0.316227766	-1.328862964	-1.328862964	1.468173288	NA	-0.316227766	0.281888236	2.048535779	-1.113003995	1.914309943	1.972798618	6.25	-1.076977779	-1.460443852	8
Speaker30.txt	-0.318159072	-0.03640739	0.38147188	-0.053124661	0.979839143	-0.468548659	-0.465946973	NA	-0.316227766	-0.316227766	-0.462213205	-0.462213205	0.437876244	NA	-0.316227766	0.196823108	-0.625017297	1.313639487	0.621707472	0.601317251	12.25	-1.253978919	-1.401343235	9
Speaker30.txt	-0.878662123	-0.042937495	1.219156119	1.705255633	-0.622556801	-1.137214982	-0.726509426	NA	2.846049894	2.846049894	-0.751096458	-0.751096458	0.738379548	NA	2.846049894	-1.011688374	0.309736075	0.558641476	-0.833900178	-0.527180597	20.25	-1.155392414	-0.561235823	10
