fl	mean.bodyw.	sd.bodyw.	sd.bodyw..mean.bodyw.	max.bodyw.	min.bodyw.	sRate	nsyll	npause	dur..s.	phonationtime..s.	speechrate..nsyll.dur.	articulation.rate..nsyll...phonationtime.	ASD..speakingtime.nsyll.	tmin	tmax	f0mean	fmin	fmax	f0stdev	CoefVarF0	meanIntensity	sdIntensity	i	isq
Speaker27.txt	0.52598072	0.999985456	0.935187156	1.835211928	0.249144393	2.299850069	-1.583939256	0.441967109	-1.031833144	-1.343835663	-1.327291656	-0.32645936	0.132082041	NA	-1.031834051	-0.508921844	-0.014183442	-0.883263083	-1.087500485	-0.765062384	-3.160058762	-0.221389763	3	6.25
Speaker27.txt	0.36809486	0.071828604	-0.611241519	-0.42801675	0.486017589	0.853586071	-1.738137521	0.270965809	-1.031833144	-1.439557877	-1.638618863	-0.439900837	0.224500962	NA	-1.031834051	-0.488547916	-0.579311759	-0.431379525	-1.405777313	-1.15281279	-3.115693751	-0.133272348	4	2.25
Speaker27.txt	0.267386624	0.749196588	1.007741982	0.888310422	0.670858634	2.299850069	-1.81303382	0.356466459	-1.031833144	-1.508984542	-1.782308342	-0.45880775	0.224500962	NA	-1.031834051	-0.551933468	-0.496461157	-0.562802151	-0.988159535	-0.604615104	-3.182275722	-0.094978682	5	0.25
Speaker27.txt	0.805674906	1.032484754	0.436846587	0.695144892	0.165964098	1.93828407	-2.425421213	0.655718733	-1.031833144	-1.819560636	-3.003668921	-1.177270435	0.894538138	NA	-1.031834051	-0.41723917	-0.009822884	-0.64312766	-0.894605437	-0.63736399	-3.380777354	-0.216259473	6	0.25
Speaker27.txt	1.275585725	1.951915475	1.136361452	1.283883181	0.068598723	-0.231111928	-2.002477402	0.719844221	-1.031833144	-1.727686551	-2.165480289	-0.345366273	0.155186771	NA	-1.031834051	-0.630599466	0.833509034	-0.929313571	-1.55623545	-1.196996392	-3.112569971	0.021496724	7	2.25
Speaker27.txt	-0.235767579	0.374665693	1.475610646	1.559920195	0.378854009	1.57671807	-1.967232085	0.655718733	-1.031833144	-1.650242951	-2.093635549	-0.45880775	0.247605692	NA	-1.031834051	-0.728224535	0.018956799	-0.618945897	-1.662327727	-1.232437509	-3.599934751	-0.406272366	8	6.25
Speaker27.txt	0.254810196	-0.086248103	-0.737802942	-0.601404063	0.580260081	0.492020071	-2.050939714	0.762594545	-1.031833144	-1.719509277	-2.261273275	-0.496621575	0.270710422	NA	-1.031834051	-0.722565111	-0.004590214	-0.612847887	-1.425066818	-0.948412794	-3.547379859	-0.450521801	9	12.25
Speaker27.txt	-0.066980321	-0.472848539	-1.005200181	-0.644923106	0.697453084	-1.31575695	-2.046534049	0.783969708	-1.025224509	-1.791180683	-2.261273275	-0.288645535	0.108977311	NA	-1.025225416	-0.761332168	0.093086285	-0.915014789	-1.732734419	-1.287247092	-3.644083449	-0.5268021	10	20.25
Speaker28.txt	-1.978626483	-1.804418237	0.612686867	-1.20544595	-0.87660803	-0.178499749	0.367770203	-0.135162277	-0.103319948	0.083339255	0.732257555	0.316375674	-0.353117293	NA	-0.103320867	-0.394318502	-0.907225721	-0.279560107	1.069066148	1.555977964	-0.15341575	0.316187306	1	20.25
Speaker28.txt	-1.776144992	-1.767254803	-0.455739738	-1.167281377	-0.545203037	-1.377637098	0.182732286	-0.135162277	-0.103319948	-0.075396075	0.420930348	0.316375674	-0.353117293	NA	-0.103320867	-0.50807293	-0.649952798	-0.522218844	0.303272809	0.845719078	-0.039377529	0.689529953	2	12.25
Speaker28.txt	-1.727672911	-1.695784151	-0.292106151	-1.217169946	-0.508916205	-0.178681784	0.147486968	0.121339672	-0.103319948	-0.122375319	0.373033855	0.335282586	-0.376222024	NA	-0.103320867	-0.484020377	-0.331632064	-0.29049447	0.391040055	0.913572883	-0.005677348	0.762718334	3	6.25
Speaker28.txt	-1.93052713	-1.873699797	-0.233963043	-1.247105778	-0.536219032	-1.377637098	0.081401998	0.121339672	-0.103319948	-0.172882015	0.253292622	0.335282586	-0.353117293	NA	-0.103320867	-0.429406932	-1.307524945	-0.209538132	1.005410782	1.537201671	-0.050022627	0.829568145	4	2.25
Speaker28.txt	-1.945133332	-1.838633242	0.1144043	-1.311530639	-0.562650563	-1.377637098	0.010911363	0.206840322	-0.103319948	-0.293937746	0.133551389	0.448724063	-0.445536214	NA	-0.103320867	-0.564101231	-0.410122108	-0.412664943	0.641803617	1.322209684	-0.127780197	1.022165826	5	0.25
Speaker28.txt	-1.836348097	-1.600730897	0.957499273	-0.675116996	-0.598160545	-1.377637098	0.094618992	0.206840322	-0.103319948	-0.215532113	0.277240869	0.42981715	-0.422431484	NA	-0.103320867	-0.545991073	-0.740652405	-0.22846299	0.298450433	0.893318117	-0.029617535	1.084509379	6	0.25
Speaker28.txt	-1.842489799	-1.702131767	0.346918609	-1.023011133	-0.591810661	-1.377637098	0.094618992	0.228215484	-0.103319948	-0.16727016	0.277240869	0.335282586	-0.376222024	NA	-0.103320867	-0.534389253	-0.365644417	-0.471332003	0.467233599	1.073740139	-0.121114904	1.004035165	7	2.25
Speaker28.txt	-1.707808755	-1.552552785	0.421297274	-1.023838555	-0.778607278	-1.377637098	-0.500145742	0.591593246	-0.103319948	-0.623914825	-0.704637244	0.22184111	-0.283803103	NA	-0.103320867	-0.344798539	-0.448495019	-0.384698208	0.48941653	0.834637391	-0.182764509	1.378064089	8	6.25
Speaker28.txt	-1.860090146	-1.730028185	0.280915951	-1.143817052	-0.546890273	-0.478420613	0.147486968	0.228215484	-0.103319948	-0.253532389	0.373033855	0.581072452	-0.537955135	NA	-0.103320867	-0.46845696	-0.612452	-0.459766812	-0.292772888	0.106717165	-0.035120396	1.111696796	9	12.25
Speaker28.txt	-1.97434712	-1.503649825	2.805475216	1.163656012	-0.681640199	-0.77805022	0.160703962	0.01446386	-0.098528688	-0.190038257	0.373033855	0.486537889	-0.468640944	NA	-0.098612214	-0.428558019	-0.659546026	-0.475116975	0.231901641	0.655884228	-0.049213557	0.933581746	10	20.25
Speaker29.txt	0.820202348	0.623086094	-0.326757529	0.205000769	0.136749527	-0.473742904	0.521968467	-1.268045887	-0.131406646	0.577663519	1.019636514	-0.250831709	0.06276785	NA	-0.131407564	0.547975644	0.042503812	-1.16797706	-0.905214665	-1.456866928	-2.2235673	-0.961880294	1	20.25
Speaker29.txt	0.833718984	0.836675752	0.034097826	-0.353146491	-0.263548845	0.127853512	0.645327079	-1.139794912	-0.131406646	0.495249418	1.235170734	0.032771982	-0.145174721	NA	-0.131407564	0.817364241	0.308497851	-1.069357521	-0.851204051	-1.584837754	-2.141470631	-0.890888845	2	12.25
Speaker29.txt	0.552017968	1.29450572	1.451012578	0.029671541	-0.279867688	0.729596658	0.548402456	-0.819167475	-0.131406646	0.417805818	1.067533008	0.032771982	-0.145174721	NA	-0.131407564	0.712664891	-0.342969515	-0.953074782	-1.072068881	-1.716855779	-2.219201525	-0.761634738	3	6.25
Speaker29.txt	0.305518285	1.031780313	1.509872189	0.048828541	-0.377320783	-0.173018061	0.557213785	-1.075669425	-0.131406646	0.498616531	1.091481254	-0.080669494	-0.052755801	NA	-0.131407564	0.757657315	-0.697046825	-1.14358502	-0.737395973	-1.445024401	-2.124423664	-0.795791929	4	2.25
Speaker29.txt	0.674931892	1.036219467	0.695468115	0.301924237	-0.338084773	1.030468231	0.504345809	-0.797792313	-0.131406646	0.332345282	0.995688268	0.08949272	-0.191384182	NA	-0.131407564	0.630037297	-0.382214537	-0.964639973	-0.729680171	-1.351533461	-2.280434703	-0.701675988	5	0.25
Speaker29.txt	0.718005879	1.413266969	1.308302201	0.070035249	-0.445972916	-1.376504354	0.464694826	-0.77641715	-0.131406646	0.352708299	0.923843528	0.013865069	-0.145174721	NA	-0.131407564	0.701629014	0.218670356	-1.180803908	-0.575364133	-1.261144569	-2.232012725	-0.617087781	6	0.25
Speaker29.txt	0.989857551	1.117582648	0.25769133	0.309448785	-0.325951458	-0.473889634	0.222383268	-0.648166176	-0.131406646	0.254420666	0.540671582	-0.175204058	0.01655839	NA	-0.131407564	0.338293974	0.07389983	-1.128445134	-1.028667495	-1.426744361	-2.480765959	-0.72665873	7	2.25
Speaker29.txt	1.383638128	1.397935494	0.080335179	0.459622268	-0.052405445	1.030468231	0.389798527	-0.819167475	-0.131406646	0.342125944	0.804102295	-0.080669494	-0.075860531	NA	-0.131407564	0.43507013	-0.682220928	-1.245358702	-0.859884328	-1.33475622	-2.491447612	-0.812643014	8	6.25
Speaker29.txt	1.164225345	1.359794795	0.369255516	0.328272241	-0.021535824	0.729596658	0.284062574	-0.755041988	-0.131406646	0.362969977	0.636464568	-0.269738622	0.06276785	NA	-0.131407564	0.585893787	0.258787489	-1.146739163	-0.78465526	-1.371377216	-2.317474446	-0.645652967	9	12.25
Speaker29.txt	1.486391495	1.38216633	-0.096238627	-0.045076101	-0.412419194	1.331706631	0.279656909	-0.904668125	-0.134710963	0.390868914	0.636464568	-0.307552448	0.108977311	NA	-0.134629274	0.160588051	-0.755478302	-1.132440382	-0.994910862	-1.260502359	-2.530468172	-0.821000466	10	20.25
Speaker30.txt	-0.364017437	-0.350896184	-0.044416088	0.043949596	-0.510230743	0.863403395	-0.420843777	-1.73829946	-0.405664992	0.456447449	-0.129879324	-1.366339563	1.10248071	NA	-0.405665907	-0.847638388	-0.710128499	-0.906814017	-0.35932168	0.525019154	0.173448424	-1.677183475	1	20.25
Speaker30.txt	-0.532978707	-0.688959786	-0.546397178	-0.38879149	-0.036431389	1.498189582	-0.508957071	-1.73829946	-0.405664992	0.456447449	-0.297517051	-1.498687952	1.241109091	NA	-0.405665907	-0.905647487	-0.631638455	-0.400258647	0.292663581	1.441998411	-0.075243404	-1.796963762	2	12.25
Speaker30.txt	-0.516928459	-0.621971207	-0.397224447	-0.165378574	-0.00854616	0.227963379	-1.108127469	-1.73829946	-0.405664992	0.456447449	-1.327291656	-2.311685201	2.327031411	NA	-0.405665907	-1.021948657	-0.404017327	-0.808615031	0.134489642	1.436010667	-0.236839426	-1.971646813	3	6.25
Speaker30.txt	-0.039921024	0.090113715	0.26412752	0.072362123	0.265980757	0.863076481	-0.940712211	-1.73829946	-0.405664992	0.456447449	-1.039912697	-2.084802248	2.003565188	NA	-0.405665907	-1.014874376	-0.687453597	-0.719457922	-0.23972675	0.931935319	-0.165256306	-1.916689384	4	2.25
Speaker30.txt	0.102626497	-0.050713371	-0.369284842	0.084519808	0.292955093	0.227963379	-0.879032905	-1.73829946	-0.405664992	0.456447449	-0.920171463	-1.990267684	1.888041537	NA	-0.405665907	-1.199371608	-0.663906584	-0.412664943	-0.449017877	0.953308267	-0.253791184	-1.859035079	5	0.25
Speaker30.txt	-0.223455631	0.162882519	0.907752037	0.091111523	-0.143605208	0.863076481	-0.8173536	-1.73829946	-0.405664992	0.456447449	-0.824378477	-1.914640033	1.772517886	NA	-0.405665907	-1.009214952	-0.531345621	-0.889150816	-0.262874156	0.892512492	-0.215134234	-1.852893495	6	0.25
Speaker30.txt	-0.529782005	-0.59006534	-0.27383066	-0.044166978	-0.061916594	0.863076481	-1.138967122	-1.73829946	-0.405664992	0.456447449	-1.37518815	-2.349499027	2.396345601	NA	-0.405665907	-1.010629808	-0.229595007	-0.564484361	-0.230081998	0.937808441	-0.299746679	-1.933822962	7	2.25
Speaker30.txt	-0.623110213	-0.522558725	0.179414032	-0.172994048	-0.01230064	1.498189582	-1.319599375	-1.73829946	-0.405664992	0.456447449	-1.686515356	-2.595288893	2.812230745	NA	-0.405665907	-0.981483773	-0.045579459	-0.893776893	0.568503499	1.931839057	-0.500450295	-2.134640882	8	6.25
Speaker30.txt	-0.456477171	-0.335474026	0.240876885	-0.031007032	0.21836959	0.54551993	-1.068476487	-1.73829946	-0.405664992	0.456447449	-1.255446916	-2.254964463	2.25771722	NA	-0.405665907	-0.989689938	-0.63425479	-0.357152026	0.132560692	1.37791244	-0.539471566	-2.126263749	9	12.25
Speaker30.txt	-0.594914419	-0.337440857	0.638233722	0.300472129	-0.165034859	0.228208565	-1.143372787	-1.73829946	-0.402360675	0.459654223	-1.399136396	-2.36840594	2.419450332	NA	-0.40236159	-1.106274079	-0.428436452	-0.52411133	-0.358357205	0.922124261	-0.517737408	-2.007183923	10	20.25
